station,valid,fx_valid,raw,is_tempo,fx_valid_end,sknt,drct,gust,visibility,presentwx,skyc,skyl,ws_level,ws_drct,ws_sknt,product_id,ftype
KACY,2026-01-07 07:42,2026-01-07 07:42,0708/0806 27006KT 1/2SM FG SCT001 BKN005 WS020/26035KT,False,,6.0,270.0,0.0,0.5,['FG'],"['SCT', 'BKN']","[100, 500]",2000.0,260.0,35.0,202601070742-KPHI-FTUS41-TAFACY-AAA,Observation
KACY,2026-01-07 07:42,2026-01-07 10:00,FM071000 26006KT 1 1/2SM BR SCT001 BKN004 WS020/28035KT,False,,6.0,260.0,0.0,1.5,['BR'],"['SCT', 'BKN']","[100, 400]",2000.0,280.0,35.0,202601070742-KPHI-FTUS41-TAFACY-AAA,Forecast
KACY,2026-01-07 07:42,2026-01-07 12:00,FM071200 26007KT 6SM BR SCT001 BKN050 WS020/28040KT,False,,7.0,260.0,0.0,6.0,['BR'],"['SCT', 'BKN']","[100, 5000]",2000.0,280.0,40.0,202601070742-KPHI-FTUS41-TAFACY-AAA,Forecast
KACY,2026-01-07 07:42,2026-01-07 14:00,FM071400 27009KT P6SM SCT001 BKN060,False,,9.0,270.0,0.0,6.01,[],"['SCT', 'BKN']","[100, 6000]",,,,202601070742-KPHI-FTUS41-TAFACY-AAA,Forecast
KACY,2026-01-07 07:42,2026-01-07 18:00,FM071800 29013G23KT P6SM FEW080,False,,13.0,290.0,23.0,6.01,[],['FEW'],[8000],,,,202601070742-KPHI-FTUS41-TAFACY-AAA,Forecast
KACY,2026-01-07 07:42,2026-01-08 05:00,FM080500 30006KT P6SM FEW220 FEW250,False,,6.0,300.0,0.0,6.01,[],"['FEW', 'FEW']","[22000, 25000]",,,,202601070742-KPHI-FTUS41-TAFACY-AAA,Forecast
KACY,2026-01-07 07:51,2026-01-07 07:51,0708/0806 27006KT 1/4SM FG SCT001 BKN005 WS020/26035KT,False,,6.0,270.0,0.0,0.25,['FG'],"['SCT', 'BKN']","[100, 500]",2000.0,260.0,35.0,202601070751-KPHI-FTUS41-TAFACY-AAB,Observation
KACY,2026-01-07 07:51,2026-01-07 10:00,FM071000 26006KT 1 1/2SM BR SCT001 BKN004 WS020/28035KT,False,,6.0,260.0,0.0,1.5,['BR'],"['SCT', 'BKN']","[100, 400]",2000.0,280.0,35.0,202601070751-KPHI-FTUS41-TAFACY-AAB,Forecast
KACY,2026-01-07 07:51,2026-01-07 12:00,FM071200 26007KT 6SM BR SCT001 BKN050 WS020/28040KT,False,,7.0,260.0,0.0,6.0,['BR'],"['SCT', 'BKN']","[100, 5000]",2000.0,280.0,40.0,202601070751-KPHI-FTUS41-TAFACY-AAB,Forecast
KACY,2026-01-07 07:51,2026-01-07 14:00,FM071400 27009KT P6SM SCT001 BKN060,False,,9.0,270.0,0.0,6.01,[],"['SCT', 'BKN']","[100, 6000]",,,,202601070751-KPHI-FTUS41-TAFACY-AAB,Forecast
KACY,2026-01-07 07:51,2026-01-07 18:00,FM071800 29013G23KT P6SM FEW080,False,,13.0,290.0,23.0,6.01,[],['FEW'],[8000],,,,202601070751-KPHI-FTUS41-TAFACY-AAB,Forecast
KACY,2026-01-07 07:51,2026-01-08 05:00,FM080500 30006KT P6SM FEW220 FEW250,False,,6.0,300.0,0.0,6.01,[],"['FEW', 'FEW']","[22000, 25000]",,,,202601070751-KPHI-FTUS41-TAFACY-AAB,Forecast
KACY,2026-01-07 10:00,2026-01-07 10:00,0710/0806 27006KT 1/4SM FG SCT001 BKN005 WS020/26035KT,False,,6.0,270.0,0.0,0.25,['FG'],"['SCT', 'BKN']","[100, 500]",2000.0,260.0,35.0,202601071000-KPHI-FTUS41-TAFACY-AAC,Observation
KACY,2026-01-07 10:00,2026-01-07 12:00,FM071200 26007KT 6SM BR SCT001 BKN050 WS020/28040KT,False,,7.0,260.0,0.0,6.0,['BR'],"['SCT', 'BKN']","[100, 5000]",2000.0,280.0,40.0,202601071000-KPHI-FTUS41-TAFACY-AAC,Forecast
KACY,2026-01-07 10:00,2026-01-07 14:00,FM071400 27009KT P6SM SCT001 BKN060,False,,9.0,270.0,0.0,6.01,[],"['SCT', 'BKN']","[100, 6000]",,,,202601071000-KPHI-FTUS41-TAFACY-AAC,Forecast
KACY,2026-01-07 10:00,2026-01-07 18:00,FM071800 29013G23KT P6SM FEW080,False,,13.0,290.0,23.0,6.01,[],['FEW'],[8000],,,,202601071000-KPHI-FTUS41-TAFACY-AAC,Forecast
KACY,2026-01-07 10:00,2026-01-08 05:00,FM080500 30006KT P6SM FEW220 FEW250,False,,6.0,300.0,0.0,6.01,[],"['FEW', 'FEW']","[22000, 25000]",,,,202601071000-KPHI-FTUS41-TAFACY-AAC,Forecast
KACY,2026-01-07 11:20,2026-01-07 11:20,0712/0812 26007KT 1/2SM FG BKN004 WS020/28040KT,False,,7.0,260.0,0.0,0.5,['FG'],['BKN'],[400],2000.0,280.0,40.0,202601071120-KPHI-FTUS41-TAFACY,Observation
KACY,2026-01-07 11:20,2026-01-07 13:00,FM071300 27009KT 1 1/2SM BR SCT004 BKN060,False,,9.0,270.0,0.0,1.5,['BR'],"['SCT', 'BKN']","[400, 6000]",,,,202601071120-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-07 11:20,2026-01-07 14:00,FM071400 27010G19KT 4SM BR FEW004 SCT060,False,,10.0,270.0,19.0,4.0,['BR'],"['FEW', 'SCT']","[400, 6000]",,,,202601071120-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-07 11:20,2026-01-07 15:00,FM071500 28012G21KT P6SM FEW070 SCT200,False,,12.0,280.0,21.0,6.01,[],"['FEW', 'SCT']","[7000, 20000]",,,,202601071120-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-07 11:20,2026-01-08 00:00,FM080000 30009KT P6SM FEW070,False,,9.0,300.0,0.0,6.01,[],['FEW'],[7000],,,,202601071120-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-07 12:11,2026-01-07 12:00,TEMPO 0712/0713 1/4SM FG OVC002,True,2026-01-07 13:00,,,,0.25,['FG'],['OVC'],[200],,,,202601071211-KPHI-FTUS41-TAFACY-AAA,Temporary
KACY,2026-01-07 12:11,2026-01-07 12:11,0712/0812 26007KT 1/2SM FG BKN004 WS020/28040KT,False,,7.0,260.0,0.0,0.5,['FG'],['BKN'],[400],2000.0,280.0,40.0,202601071211-KPHI-FTUS41-TAFACY-AAA,Observation
KACY,2026-01-07 12:11,2026-01-07 13:00,FM071300 27009KT 1 1/2SM BR SCT004 BKN060,False,,9.0,270.0,0.0,1.5,['BR'],"['SCT', 'BKN']","[400, 6000]",,,,202601071211-KPHI-FTUS41-TAFACY-AAA,Forecast
KACY,2026-01-07 12:11,2026-01-07 14:00,FM071400 27010G19KT 4SM BR FEW004 SCT060,False,,10.0,270.0,19.0,4.0,['BR'],"['FEW', 'SCT']","[400, 6000]",,,,202601071211-KPHI-FTUS41-TAFACY-AAA,Forecast
KACY,2026-01-07 12:11,2026-01-07 15:00,FM071500 28012G21KT P6SM FEW070 SCT200,False,,12.0,280.0,21.0,6.01,[],"['FEW', 'SCT']","[7000, 20000]",,,,202601071211-KPHI-FTUS41-TAFACY-AAA,Forecast
KACY,2026-01-07 12:11,2026-01-08 00:00,FM080000 30009KT P6SM FEW070,False,,9.0,300.0,0.0,6.01,[],['FEW'],[7000],,,,202601071211-KPHI-FTUS41-TAFACY-AAA,Forecast
KACY,2026-01-07 12:19,2026-01-07 12:00,TEMPO 0712/0713 OVC002,True,2026-01-07 13:00,,,,,[],['OVC'],[200],,,,202601071219-KPHI-FTUS41-TAFACY-AAB,Temporary
KACY,2026-01-07 12:19,2026-01-07 12:19,0712/0812 26007KT 1SM BR BKN004 WS020/28040KT,False,,7.0,260.0,0.0,1.0,['BR'],['BKN'],[400],2000.0,280.0,40.0,202601071219-KPHI-FTUS41-TAFACY-AAB,Observation
KACY,2026-01-07 12:19,2026-01-07 13:00,FM071300 27009KT 1 1/2SM BR SCT004 BKN060,False,,9.0,270.0,0.0,1.5,['BR'],"['SCT', 'BKN']","[400, 6000]",,,,202601071219-KPHI-FTUS41-TAFACY-AAB,Forecast
KACY,2026-01-07 12:19,2026-01-07 14:00,FM071400 27010G19KT 4SM BR FEW004 SCT060,False,,10.0,270.0,19.0,4.0,['BR'],"['FEW', 'SCT']","[400, 6000]",,,,202601071219-KPHI-FTUS41-TAFACY-AAB,Forecast
KACY,2026-01-07 12:19,2026-01-07 15:00,FM071500 28012G21KT P6SM FEW070 SCT200,False,,12.0,280.0,21.0,6.01,[],"['FEW', 'SCT']","[7000, 20000]",,,,202601071219-KPHI-FTUS41-TAFACY-AAB,Forecast
KACY,2026-01-07 12:19,2026-01-08 00:00,FM080000 30009KT P6SM FEW070,False,,9.0,300.0,0.0,6.01,[],['FEW'],[7000],,,,202601071219-KPHI-FTUS41-TAFACY-AAB,Forecast
KACY,2026-01-07 12:38,2026-01-07 12:38,0713/0812 27009KT 3SM BR SCT004 BKN060,False,,9.0,270.0,0.0,3.0,['BR'],"['SCT', 'BKN']","[400, 6000]",,,,202601071238-KPHI-FTUS41-TAFACY-AAC,Observation
KACY,2026-01-07 12:38,2026-01-07 14:00,FM071400 27010G19KT 5SM BR FEW004 SCT060,False,,10.0,270.0,19.0,5.0,['BR'],"['FEW', 'SCT']","[400, 6000]",,,,202601071238-KPHI-FTUS41-TAFACY-AAC,Forecast
KACY,2026-01-07 12:38,2026-01-07 15:00,FM071500 28012G21KT P6SM FEW070 SCT200,False,,12.0,280.0,21.0,6.01,[],"['FEW', 'SCT']","[7000, 20000]",,,,202601071238-KPHI-FTUS41-TAFACY-AAC,Forecast
KACY,2026-01-07 12:38,2026-01-08 00:00,FM080000 30009KT P6SM FEW070,False,,9.0,300.0,0.0,6.01,[],['FEW'],[7000],,,,202601071238-KPHI-FTUS41-TAFACY-AAC,Forecast
KACY,2026-01-07 14:00,2026-01-07 14:00,0714/0812 29010G18KT P6SM SCT060,False,,10.0,290.0,18.0,6.01,[],['SCT'],[6000],,,,202601071400-KPHI-FTUS41-TAFACY-AAD,Observation
KACY,2026-01-07 14:00,2026-01-07 15:00,FM071500 28012G21KT P6SM FEW070 SCT200,False,,12.0,280.0,21.0,6.01,[],"['FEW', 'SCT']","[7000, 20000]",,,,202601071400-KPHI-FTUS41-TAFACY-AAD,Forecast
KACY,2026-01-07 14:00,2026-01-08 00:00,FM080000 30009KT P6SM FEW070,False,,9.0,300.0,0.0,6.01,[],['FEW'],[7000],,,,202601071400-KPHI-FTUS41-TAFACY-AAD,Forecast
KACY,2026-01-07 15:05,2026-01-07 15:05,0715/0812 28011KT P6SM FEW050 SCT200,False,,11.0,280.0,0.0,6.01,[],"['FEW', 'SCT']","[5000, 20000]",,,,202601071505-KPHI-FTUS41-TAFACY-AAE,Observation
KACY,2026-01-07 15:05,2026-01-07 17:00,FM071700 28012G21KT P6SM FEW050 SCT200,False,,12.0,280.0,21.0,6.01,[],"['FEW', 'SCT']","[5000, 20000]",,,,202601071505-KPHI-FTUS41-TAFACY-AAE,Forecast
KACY,2026-01-07 15:05,2026-01-08 00:00,FM080000 30009KT P6SM FEW070,False,,9.0,300.0,0.0,6.01,[],['FEW'],[7000],,,,202601071505-KPHI-FTUS41-TAFACY-AAE,Forecast
KACY,2026-01-07 17:21,2026-01-07 17:21,0718/0818 29012G23KT P6SM SCT040,False,,12.0,290.0,23.0,6.01,[],['SCT'],[4000],,,,202601071721-KPHI-FTUS41-TAFACY,Observation
KACY,2026-01-07 17:21,2026-01-07 22:00,FM072200 29008KT P6SM FEW100,False,,8.0,290.0,0.0,6.01,[],['FEW'],[10000],,,,202601071721-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-07 17:21,2026-01-08 06:00,FM080600 VRB02KT P6SM FEW150,False,,,,,6.01,[],['FEW'],[15000],,,,202601071721-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-07 23:38,2026-01-07 23:38,0800/0824 30008KT P6SM FEW100,False,,8.0,300.0,0.0,6.01,[],['FEW'],[10000],,,,202601072338-KPHI-FTUS41-TAFACY,Observation
KACY,2026-01-07 23:38,2026-01-08 06:00,FM080600 VRB02KT P6SM FEW150,False,,,,,6.01,[],['FEW'],[15000],,,,202601072338-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-08 05:20,2026-01-08 05:20,0806/0906 30004KT P6SM FEW150,False,,4.0,300.0,0.0,6.01,[],['FEW'],[15000],,,,202601080520-KPHI-FTUS41-TAFACY,Observation
KACY,2026-01-08 05:20,2026-01-08 22:00,FM082200 VRB02KT P6SM FEW250,False,,,,,6.01,[],['FEW'],[25000],,,,202601080520-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-08 09:18,2026-01-08 09:18,0809/0906 VRB03KT P6SM BKN030,False,,,,,6.01,[],['BKN'],[3000],,,,202601080918-KPHI-FTUS41-TAFACY-AAA,Observation
KACY,2026-01-08 09:18,2026-01-08 12:00,FM081200 VRB03KT P6SM FEW150,False,,,,,6.01,[],['FEW'],[15000],,,,202601080918-KPHI-FTUS41-TAFACY-AAA,Forecast
KACY,2026-01-08 09:18,2026-01-08 22:00,FM082200 VRB02KT P6SM FEW250,False,,,,,6.01,[],['FEW'],[25000],,,,202601080918-KPHI-FTUS41-TAFACY-AAA,Forecast
KACY,2026-01-08 10:10,2026-01-08 10:10,0810/0906 VRB03KT P6SM SCT030,False,,,,,6.01,[],['SCT'],[3000],,,,202601081010-KPHI-FTUS41-TAFACY-AAB,Observation
KACY,2026-01-08 10:10,2026-01-08 12:00,FM081200 VRB03KT P6SM FEW150,False,,,,,6.01,[],['FEW'],[15000],,,,202601081010-KPHI-FTUS41-TAFACY-AAB,Forecast
KACY,2026-01-08 10:10,2026-01-08 22:00,FM082200 VRB02KT P6SM FEW250,False,,,,,6.01,[],['FEW'],[25000],,,,202601081010-KPHI-FTUS41-TAFACY-AAB,Forecast
KACY,2026-01-08 11:20,2026-01-08 11:20,0812/0912 VRB02KT P6SM SCT030,False,,,,,6.01,[],['SCT'],[3000],,,,202601081120-KPHI-FTUS41-TAFACY,Observation
KACY,2026-01-08 11:20,2026-01-08 14:00,FM081400 VRB02KT P6SM FEW200,False,,,,,6.01,[],['FEW'],[20000],,,,202601081120-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-08 11:20,2026-01-09 06:00,FM090600 15002KT P6SM SCT150,False,,2.0,150.0,0.0,6.01,[],['SCT'],[15000],,,,202601081120-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-08 14:00,2026-01-08 14:00,0814/0912 VRB02KT P6SM BKN035,False,,,,,6.01,[],['BKN'],[3500],,,,202601081400-KPHI-FTUS41-TAFACY-AAA,Observation
KACY,2026-01-08 14:00,2026-01-08 16:00,FM081600 VRB02KT P6SM FEW150,False,,,,,6.01,[],['FEW'],[15000],,,,202601081400-KPHI-FTUS41-TAFACY-AAA,Forecast
KACY,2026-01-08 14:00,2026-01-09 06:00,FM090600 15002KT P6SM SCT150 AMD NOT SKED,False,,2.0,150.0,0.0,6.01,"['AMD', 'NOT', 'SKED']",['SCT'],[15000],,,,202601081400-KPHI-FTUS41-TAFACY-AAA,Forecast
KACY,2026-01-08 17:21,2026-01-08 17:21,0818/0918 31008KT P6SM SCT040,False,,8.0,310.0,0.0,6.01,[],['SCT'],[4000],,,,202601081721-KPHI-FTUS41-TAFACY,Observation
KACY,2026-01-08 17:21,2026-01-09 00:00,FM090000 VRB02KT P6SM SCT200,False,,,,,6.01,[],['SCT'],[20000],,,,202601081721-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-08 17:21,2026-01-09 14:00,FM091400 16005KT P6SM FEW150,False,,5.0,160.0,0.0,6.01,[],['FEW'],[15000],,,,202601081721-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-08 17:21,2026-01-09 16:00,FM091600 17008KT P6SM SCT040 AMD NOT SKED,False,,8.0,170.0,0.0,6.01,"['AMD', 'NOT', 'SKED']",['SCT'],[4000],,,,202601081721-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-08 23:47,2026-01-08 23:47,0900/0924 00000KT P6SM BKN250,False,,0.0,0.0,0.0,6.01,[],['BKN'],[25000],,,,202601082347-KPHI-FTUS41-TAFACY,Observation
KACY,2026-01-08 23:47,2026-01-09 14:00,FM091400 16005KT P6SM FEW150,False,,5.0,160.0,0.0,6.01,[],['FEW'],[15000],,,,202601082347-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-08 23:47,2026-01-09 16:00,FM091600 17008KT P6SM SCT040 AMD NOT SKED,False,,8.0,170.0,0.0,6.01,"['AMD', 'NOT', 'SKED']",['SCT'],[4000],,,,202601082347-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-08 23:53,2026-01-08 23:53,0900/0924 00000KT P6SM BKN250,False,,0.0,0.0,0.0,6.01,[],['BKN'],[25000],,,,202601082353-KPHI-FTUS41-TAFACY-CCA,Observation
KACY,2026-01-08 23:53,2026-01-09 08:00,FM090800 14006KT P6SM BKN200,False,,6.0,140.0,0.0,6.01,[],['BKN'],[20000],,,,202601082353-KPHI-FTUS41-TAFACY-CCA,Forecast
KACY,2026-01-08 23:53,2026-01-09 15:00,FM091500 17012G20KT P6SM SCT040 BKN150,False,,12.0,170.0,20.0,6.01,[],"['SCT', 'BKN']","[4000, 15000]",,,,202601082353-KPHI-FTUS41-TAFACY-CCA,Forecast
KACY,2026-01-08 23:53,2026-01-09 20:00,FM092000 19011G18KT P6SM BKN020,False,,11.0,190.0,18.0,6.01,[],['BKN'],[2000],,,,202601082353-KPHI-FTUS41-TAFACY-CCA,Forecast
KACY,2026-01-08 23:53,2026-01-09 22:00,FM092200 20010KT P6SM VCSH OVC015 WS020/21040KT AMD NOT SKED,False,,10.0,200.0,0.0,6.01,"['VCSH', 'AMD', 'NOT', 'SKED']",['OVC'],[1500],2000.0,210.0,40.0,202601082353-KPHI-FTUS41-TAFACY-CCA,Forecast
KACY,2026-01-09 05:37,2026-01-09 05:37,0906/1006 VRB02KT P6SM FEW250,False,,,,,6.01,[],['FEW'],[25000],,,,202601090537-KPHI-FTUS41-TAFACY,Observation
KACY,2026-01-09 05:37,2026-01-09 15:00,FM091500 17008G15KT P6SM SCT200,False,,8.0,170.0,15.0,6.01,[],['SCT'],[20000],,,,202601090537-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-09 05:37,2026-01-09 21:00,FM092100 18008G16KT P6SM VCSH BKN025 WS020/20040KT,False,,8.0,180.0,16.0,6.01,['VCSH'],['BKN'],[2500],2000.0,200.0,40.0,202601090537-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-09 05:37,2026-01-10 00:00,FM100000 20006G14KT 5SM -RA OVC010 WS020/22040KT,False,,6.0,200.0,14.0,5.0,['-RA'],['OVC'],[1000],2000.0,220.0,40.0,202601090537-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-09 05:37,2026-01-10 04:00,FM100400 23005G11KT P6SM OVC010 AMD NOT SKED,False,,5.0,230.0,11.0,6.01,"['AMD', 'NOT', 'SKED']",['OVC'],[1000],,,,202601090537-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-09 11:20,2026-01-09 11:20,0912/1012 VRB02KT P6SM FEW250,False,,,,,6.01,[],['FEW'],[25000],,,,202601091120-KPHI-FTUS41-TAFACY,Observation
KACY,2026-01-09 11:20,2026-01-09 15:00,FM091500 17008G15KT P6SM SCT200,False,,8.0,170.0,15.0,6.01,[],['SCT'],[20000],,,,202601091120-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-09 11:20,2026-01-09 21:00,FM092100 18008G16KT P6SM VCSH BKN035 WS020/20040KT,False,,8.0,180.0,16.0,6.01,['VCSH'],['BKN'],[3500],2000.0,200.0,40.0,202601091120-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-09 11:20,2026-01-10 00:00,FM100000 20006G14KT 5SM -RA OVC010 WS020/22040KT,False,,6.0,200.0,14.0,5.0,['-RA'],['OVC'],[1000],2000.0,220.0,40.0,202601091120-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-09 11:20,2026-01-10 04:00,FM100400 23005G11KT 5SM BR OVC010,False,,5.0,230.0,11.0,5.0,['BR'],['OVC'],[1000],,,,202601091120-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-09 11:20,2026-01-10 10:00,FM101000 VRB03KT P6SM BKN045 AMD NOT SKED,False,,,,,6.01,"['AMD', 'NOT', 'SKED']",['BKN'],[4500],,,,202601091120-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-09 17:28,2026-01-09 17:28,0918/1018 18012G20KT P6SM SCT025 BKN200,False,,12.0,180.0,20.0,6.01,[],"['SCT', 'BKN']","[2500, 20000]",,,,202601091728-KPHI-FTUS41-TAFACY,Observation
KACY,2026-01-09 17:28,2026-01-09 22:00,FM092200 20005KT P6SM VCSH OVC035 WS020/22040KT,False,,5.0,200.0,0.0,6.01,['VCSH'],['OVC'],[3500],2000.0,220.0,40.0,202601091728-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-09 17:28,2026-01-09 23:00,TEMPO 0923/1003 3SM SHRA BR OVC010,True,2026-01-10 03:00,,,,3.0,"['SHRA', 'BR']",['OVC'],[1000],,,,202601091728-KPHI-FTUS41-TAFACY,Temporary
KACY,2026-01-09 17:28,2026-01-10 05:00,FM100500 VRB04KT P6SM OVC020,False,,,,,6.01,[],['OVC'],[2000],,,,202601091728-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-09 17:28,2026-01-10 09:00,FM100900 36005KT P6SM BKN100,False,,5.0,360.0,0.0,6.01,[],['BKN'],[10000],,,,202601091728-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-09 17:28,2026-01-10 15:00,FM101500 VRB04KT 5SM -RA BR OVC012 AMD NOT SKED,False,,,,,5.0,"['-RA', 'BR', 'AMD', 'NOT', 'SKED']",['OVC'],[1200],,,,202601091728-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-09 23:25,2026-01-09 23:25,1000/1024 20010KT P6SM -RA BKN050 WS020/23040KT,False,,10.0,200.0,0.0,6.01,['-RA'],['BKN'],[5000],2000.0,230.0,40.0,202601092325-KPHI-FTUS41-TAFACY,Observation
KACY,2026-01-09 23:25,2026-01-10 03:00,FM100300 25005KT P6SM VCSH OVC040 WS020/25040KT,False,,5.0,250.0,0.0,6.01,['VCSH'],['OVC'],[4000],2000.0,250.0,40.0,202601092325-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-09 23:25,2026-01-10 06:00,FM100600 30004KT P6SM OVC100,False,,4.0,300.0,0.0,6.01,[],['OVC'],[10000],,,,202601092325-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-09 23:25,2026-01-10 09:00,FM100900 35005KT P6SM BKN090,False,,5.0,350.0,0.0,6.01,[],['BKN'],[9000],,,,202601092325-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-09 23:25,2026-01-10 12:00,FM101200 05005KT P6SM BKN070,False,,5.0,50.0,0.0,6.01,[],['BKN'],[7000],,,,202601092325-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-09 23:25,2026-01-10 17:00,FM101700 08006KT 4SM -RA BR OVC020,False,,6.0,80.0,0.0,4.0,"['-RA', 'BR']",['OVC'],[2000],,,,202601092325-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-09 23:25,2026-01-10 19:00,FM101900 09007KT 2SM RA BR OVC007,False,,7.0,90.0,0.0,2.0,"['RA', 'BR']",['OVC'],[700],,,,202601092325-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-09 23:25,2026-01-10 20:00,PROB30 1020/1024 1SM RA BR OVC002,False,2026-01-11 00:00,,,,1.0,"['RA', 'BR']",['OVC'],[200],,,,202601092325-KPHI-FTUS41-TAFACY,Probability 30
KACY,2026-01-10 05:33,2026-01-10 05:33,1006/1106 VRB03KT P6SM OVC070,False,,,,,6.01,[],['OVC'],[7000],,,,202601100533-KPHI-FTUS41-TAFACY,Observation
KACY,2026-01-10 05:33,2026-01-10 16:00,FM101600 07005G12KT 5SM -RA OVC030,False,,5.0,70.0,12.0,5.0,['-RA'],['OVC'],[3000],,,,202601100533-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-10 05:33,2026-01-10 18:00,FM101800 07007G14KT 2SM RA OVC007,False,,7.0,70.0,14.0,2.0,['RA'],['OVC'],[700],,,,202601100533-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-10 05:33,2026-01-10 21:00,PROB30 1021/1103 1SM RA OVC003,False,2026-01-11 03:00,,,,1.0,['RA'],['OVC'],[300],,,,202601100533-KPHI-FTUS41-TAFACY,Probability 30
KACY,2026-01-10 05:33,2026-01-11 03:00,FM110300 VRB03KT 1SM RA OVC005 WS020/23040KT,False,,40.0,230.0,0.0,1.0,['RA'],['OVC'],[500],2000.0,230.0,40.0,202601100533-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-10 06:20,2026-01-10 06:00,TEMPO 1006/1008 BKN015,True,2026-01-10 08:00,,,,,[],['BKN'],[1500],,,,202601100620-KPHI-FTUS41-TAFACY-CCA,Temporary
KACY,2026-01-10 06:20,2026-01-10 06:20,1006/1106 VRB03KT P6SM OVC070,False,,,,,6.01,[],['OVC'],[7000],,,,202601100620-KPHI-FTUS41-TAFACY-CCA,Observation
KACY,2026-01-10 06:20,2026-01-10 16:00,FM101600 07005G12KT 5SM -RA OVC030,False,,5.0,70.0,12.0,5.0,['-RA'],['OVC'],[3000],,,,202601100620-KPHI-FTUS41-TAFACY-CCA,Forecast
KACY,2026-01-10 06:20,2026-01-10 18:00,FM101800 07007G14KT 2SM RA OVC007,False,,7.0,70.0,14.0,2.0,['RA'],['OVC'],[700],,,,202601100620-KPHI-FTUS41-TAFACY-CCA,Forecast
KACY,2026-01-10 06:20,2026-01-10 21:00,PROB30 1021/1103 1SM RA OVC003,False,2026-01-11 03:00,,,,1.0,['RA'],['OVC'],[300],,,,202601100620-KPHI-FTUS41-TAFACY-CCA,Probability 30
KACY,2026-01-10 06:20,2026-01-11 03:00,FM110300 VRB03KT 1SM RA OVC005 WS020/23040KT,False,,40.0,230.0,0.0,1.0,['RA'],['OVC'],[500],2000.0,230.0,40.0,202601100620-KPHI-FTUS41-TAFACY-CCA,Forecast
KACY,2026-01-10 11:20,2026-01-10 11:20,1012/1112 VRB03KT P6SM OVC080,False,,,,,6.01,[],['OVC'],[8000],,,,202601101120-KPHI-FTUS41-TAFACY,Observation
KACY,2026-01-10 11:20,2026-01-10 16:00,FM101600 08006G12KT 5SM -RA OVC030,False,,6.0,80.0,12.0,5.0,['-RA'],['OVC'],[3000],,,,202601101120-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-10 11:20,2026-01-10 18:00,FM101800 07008KT 2SM RA OVC007,False,,8.0,70.0,0.0,2.0,['RA'],['OVC'],[700],,,,202601101120-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-10 11:20,2026-01-10 23:00,FM102300 08005KT 1SM -RA OVC005 WS020/18040KT,False,,5.0,80.0,0.0,1.0,['-RA'],['OVC'],[500],2000.0,180.0,40.0,202601101120-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-10 11:20,2026-01-11 00:00,PROB30 1100/1106 3/4SM RA OVC003,False,2026-01-11 06:00,,,,0.75,['RA'],['OVC'],[300],,,,202601101120-KPHI-FTUS41-TAFACY,Probability 30
