station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth,anomaly,anomaly_score,is_anomaly,PC1,PC2
OOA,2026-01-19 23:35,12.0,0.3,58.68,310.0,6.0,0.0,30.34,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1.44,KOOA 192335Z AUTO 31006KT 10SM CLR M11/M18 A3034 RMK AO2 T11111176,M,1,-0.41143453948010694,0,-1.7484162639884568,0.023331840293193677
OOA,2026-01-19 23:55,12.0,0.5,59.23,300.0,5.0,0.0,30.34,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,2.64,KOOA 192355Z AUTO 30005KT 10SM CLR M11/M17 A3034 RMK AO2 T11121175 11097 21125,M,1,-0.40978088835782955,0,-1.7204153058070277,-0.15656660395133695
OOA,2026-01-20 00:15,11.5,0.7,61.13,290.0,3.0,0.0,30.34,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,5.25,KOOA 200015Z AUTO 29003KT 10SM CLR M11/M17 A3034 RMK AO2 T11141174,M,1,-0.4168276218916656,0,-1.6732567457369245,-0.48823989215334146
OOA,2026-01-20 00:35,10.8,0.5,62.47,290.0,3.0,0.0,30.34,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,4.45,KOOA 200035Z AUTO 29003KT 10SM CLR M12/M17 A3034 RMK AO2 T11181175,M,1,-0.42029058507975375,0,-1.6714555473492194,-0.5261452276535897
OOA,2026-01-20 00:55,10.4,-0.4,60.97,280.0,4.0,0.0,30.34,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,2.2,KOOA 200055Z AUTO 28004KT 10SM CLR M12/M18 A3034 RMK AO2 T11201180,M,1,-0.4184360240978122,0,-1.751880050801575,-0.4416953643719695
OOA,2026-01-20 01:15,10.0,-1.0,60.34,0.0,0.0,0.0,30.34,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,10.0,KOOA 200115Z AUTO 00000KT 10SM CLR M12/M18 A3034 RMK AO2 T11221184,M,1,-0.49899168726316656,0,-1.6672201725580094,-2.375416674560046
OOA,2026-01-20 01:35,8.4,0.5,69.56,0.0,0.0,0.0,30.34,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,8.4,KOOA 200135Z AUTO 00000KT 10SM CLR M13/M17 A3034 RMK AO2 T11311175,M,1,-0.48824283318462175,0,-1.4451840471948794,-2.5738856658847435
OOA,2026-01-20 01:55,9.5,1.0,67.78,240.0,3.0,0.0,30.35,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,2.97,KOOA 200155Z AUTO 24003KT 10SM CLR M12/M17 A3035 RMK AO2 T11251173,M,1,-0.41812473643045067,0,-1.5646365817876229,-0.9150139993336773
OOA,2026-01-20 02:15,9.3,0.7,67.43,210.0,3.0,0.0,30.34,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,2.74,KOOA 200215Z AUTO 21003KT 10SM CLR M13/M17 A3034 RMK AO2 T11261174,M,1,-0.41727894566366314,0,-1.5602938369560113,-1.0645039511649677
OOA,2026-01-20 02:35,9.3,1.8,70.98,210.0,3.0,0.0,30.34,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,2.74,KOOA 200235Z AUTO 21003KT 10SM CLR M13/M17 A3034 RMK AO2 T11261168,M,1,-0.4151162197580856,0,-1.435617579509077,-1.1291154844250073
OOA,2026-01-20 02:55,10.0,2.3,70.41,200.0,4.0,0.0,30.33,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1.73,KOOA 200255Z AUTO 20004KT 10SM CLR M12/M16 A3033 RMK AO2 T11231165,M,1,-0.40681713230457056,0,-1.3901802605262192,-1.0344477675462853
OOA,2026-01-20 03:15,11.0,2.7,68.6,210.0,4.0,0.0,30.33,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,2.9,KOOA 200315Z AUTO 21004KT 10SM CLR M12/M16 A3033 RMK AO2 T11171163,M,1,-0.4091043799061192,0,-1.3906207099589811,-0.9294265407842881
OOA,2026-01-20 03:35,12.0,2.3,64.41,200.0,3.0,0.0,30.32,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,5.82,KOOA 200335Z AUTO 20003KT 10SM CLR M11/M16 A3032 RMK AO2 T11111165,M,1,-0.4122323931785907,0,-1.4476433720500093,-0.9985797825892527
OOA,2026-01-20 03:55,12.2,2.5,64.44,200.0,3.0,0.0,30.32,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,6.05,KOOA 200355Z AUTO 20003KT 10SM CLR M11/M16 A3032 RMK AO2 T11101164,M,1,-0.412459790649733,0,-1.4331496888987145,-0.9951928647842613
OOA,2026-01-20 04:15,12.6,2.7,63.9,210.0,4.0,0.0,30.32,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,4.77,KOOA 200415Z AUTO 21004KT 10SM CLR M11/M16 A3032 RMK AO2 T11081163,M,1,-0.40753294359754794,0,-1.433391348261249,-0.8075368838168197
OOA,2026-01-20 04:35,12.2,2.5,64.44,210.0,5.0,0.0,30.32,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,2.88,KOOA 200435Z AUTO 21005KT 10SM CLR M11/M16 A3032 RMK AO2 T11101164,M,1,-0.4066309898959379,0,-1.44418067644727,-0.7075140904822141
OOA,2026-01-20 04:55,12.0,3.0,66.54,220.0,6.0,0.0,30.33,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1.44,KOOA 200455Z AUTO 22006KT 10SM CLR M11/M16 A3033 RMK AO2 T11111161,M,1,-0.3957137135522673,0,-1.4073169793242128,-0.5846625628390435
OOA,2026-01-20 05:15,12.0,2.3,64.41,220.0,4.0,0.0,30.33,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,4.07,KOOA 200515Z AUTO 22004KT 10SM CLR M11/M16 A3033 RMK AO2 T11111165,M,1,-0.40719156789441036,0,-1.4767778742371467,-0.7813856834162634
OOA,2026-01-20 05:35,12.2,3.0,65.95,220.0,4.0,0.0,30.34,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,4.3,KOOA 200535Z AUTO 22004KT 10SM CLR M11/M16 A3034 RMK AO2 T11101161,M,1,-0.4066159507815088,0,-1.4252929830593013,-0.8105424295497998
OOA,2026-01-20 05:55,12.0,3.6,68.41,210.0,3.0,0.0,30.33,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,5.82,KOOA 200555Z AUTO 21003KT 10SM CLR M11/M16 A3033 RMK AO2 T11121158 11108 21131 410971167,M,1,-0.4120122032567621,0,-1.3265567935761724,-1.023928258694977
OOA,2026-01-20 06:15,11.3,3.7,70.89,220.0,4.0,0.0,30.33,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,3.25,KOOA 200615Z AUTO 22004KT 10SM CLR M11/M16 A3033 RMK AO2 T11151157,M,1,-0.40330070196639944,0,-1.294209933282556,-0.9128064085868209
OOA,2026-01-20 06:35,12.6,4.5,69.43,210.0,5.0,0.0,30.33,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,3.36,KOOA 200635Z AUTO 21005KT 10SM CLR M11/M15 A3033 RMK AO2 T11081153,M,1,-0.3981230880666487,0,-1.2567188201287947,-0.7953378291771833
OOA,2026-01-20 06:55,13.0,3.6,65.45,210.0,3.0,0.0,30.33,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,6.97,KOOA 200655Z AUTO 21003KT 10SM CLR M10/M16 A3033 RMK AO2 T11051158,M,1,-0.4079433051660503,0,-1.3645500535824289,-0.9505631384075797
OOA,2026-01-20 07:15,12.6,4.0,67.85,200.0,4.0,0.0,30.33,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,4.77,KOOA 200715Z AUTO 20004KT 10SM CLR M11/M15 A3033 RMK AO2 T11081155,M,1,-0.40326639889824606,0,-1.3048866515466038,-0.9366595805841579
OOA,2026-01-20 07:35,12.6,4.0,67.85,190.0,4.0,0.0,30.32,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,4.77,KOOA 200735Z AUTO 19004KT 10SM CLR M11/M16 A3032 RMK AO2 T11081156,M,1,-0.40781120693560474,0,-1.2834291895648688,-0.9838248121624878
OOA,2026-01-20 07:55,12.0,4.0,69.68,180.0,4.0,0.0,30.32,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,4.07,KOOA 200755Z AUTO 18004KT 10SM CLR M11/M15 A3032 RMK AO2 T11121155,M,1,-0.41216619185028686,0,-1.2549838278164729,-1.0812852424241595
OOA,2026-01-20 08:15,12.2,4.6,71.0,180.0,4.0,0.0,30.32,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,4.3,KOOA 200815Z AUTO 18004KT 10SM CLR M11/M15 A3032 RMK AO2 T11101152,M,1,-0.41012306755246886,0,-1.1951756522750876,-1.1013755421480382
OOA,2026-01-20 08:35,12.0,5.0,72.95,180.0,5.0,0.0,30.32,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,2.64,KOOA 200835Z AUTO 18005KT 10SM CLR M11/M15 A3032 RMK AO2 T11111150,M,1,-0.41238186963482615,0,-1.1439462834490721,-1.0232137105405825
OOA,2026-01-20 08:55,12.0,5.4,74.3,170.0,4.0,0.0,30.32,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,4.07,KOOA 200855Z AUTO 17004KT 10SM CLR M11/M15 A3032 RMK AO2 T11111148,M,1,-0.42213254915080894,0,-1.0894810698731445,-1.217900236999625
OOA,2026-01-20 09:15,12.7,5.0,70.73,160.0,3.0,0.0,30.32,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,6.63,KOOA 200915Z AUTO 16003KT 10SM CLR M11/M15 A3032 RMK AO2 T11071150,M,1,-0.4184053429407531,0,-1.1588225647943806,-1.3090041062344546
OOA,2026-01-20 09:35,13.5,6.4,72.79,170.0,3.0,0.0,30.32,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,7.54,KOOA 200935Z AUTO 17003KT 10SM CLR M10/M14 A3032 RMK AO2 T11031142,M,1,-0.4241322541099828,0,-1.037076379717948,-1.2783916705318166
OOA,2026-01-20 09:55,14.0,6.6,71.85,160.0,3.0,0.0,30.32,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,8.11,KOOA 200955Z AUTO 16003KT 10SM CLR M10/M14 A3032 RMK AO2 T11001141,M,1,-0.42130080396860764,0,-1.0316716123795384,-1.3037609077026742
OOA,2026-01-20 10:15,14.0,7.0,73.17,0.0,0.0,0.0,30.32,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,14.0,KOOA 201015Z AUTO 00000KT 10SM CLR M10/M14 A3032 RMK AO2 T11001138,M,1,-0.4754337819214063,0,-0.9063889516737457,-2.5188414402177997
OOA,2026-01-20 10:35,14.5,7.5,73.23,0.0,0.0,0.0,30.32,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,14.5,KOOA 201035Z AUTO 00000KT 10SM CLR M10/M14 A3032 RMK AO2 T10971136,M,1,-0.47702431190599176,0,-0.8705231640406172,-2.5100790353714433
OOA,2026-01-20 10:55,14.5,7.3,72.57,30.0,4.0,0.0,30.32,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,6.98,KOOA 201055Z AUTO 03004KT 10SM CLR M10/M14 A3032 RMK AO2 T10971137,M,1,-0.43185102883327453,0,-0.919933898440134,-1.8703088067817637
OOA,2026-01-20 11:15,11.3,6.0,78.77,50.0,4.0,0.0,30.32,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,3.25,KOOA 201115Z AUTO 05004KT 10SM CLR M11/M14 A3032 RMK AO2 T11151145,M,1,-0.4383719204307248,0,-0.931665030037594,-1.9421282504470732
OOA,2026-01-20 11:35,9.0,3.7,78.57,50.0,5.0,0.0,30.32,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-0.92,KOOA 201135Z AUTO 05005KT 10SM CLR M13/M16 A3032 RMK AO2 T11281157,M,1,-0.4341463976699875,0,-1.0981349379179188,-1.866280631724577
OOA,2026-01-20 11:55,7.0,2.0,79.48,60.0,5.0,0.0,30.32,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-3.29,KOOA 201155Z AUTO 06005KT 10SM CLR M14/M17 A3032 RMK AO2 T11381166 11095 21138,M,1,-0.4447545355723941,0,-1.2074528657046302,-1.8701497124315742
OOA,2026-01-20 12:15,6.4,1.8,80.92,70.0,6.0,0.0,30.32,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-5.3,KOOA 201215Z AUTO 07006KT 10SM CLR M14/M17 A3032 RMK AO2 T11421168,M,1,-0.44403699265432023,0,-1.2074017390520921,-1.7384805811228146
OOA,2026-01-20 12:35,6.0,1.4,80.89,70.0,6.0,0.0,30.32,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-5.78,KOOA 201235Z AUTO 07006KT 10SM CLR M14/M17 A3032 RMK AO2 T11451170,M,1,-0.44606616240956987,0,-1.2356522648644646,-1.7458446374005538
OOA,2026-01-20 12:55,6.0,1.0,79.4,70.0,6.0,0.0,30.32,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-5.78,KOOA 201255Z AUTO 07006KT 10SM CLR M14/M17 A3032 RMK AO2 T11451173,M,1,-0.4399966973666583,0,-1.285879027189334,-1.7184326154199716
OOA,2026-01-20 13:15,6.0,0.5,77.56,80.0,6.0,0.0,30.32,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-5.78,KOOA 201315Z AUTO 08006KT 10SM CLR M14/M17 A3032 RMK AO2 T11451175,M,1,-0.43149677079622717,0,-1.3524329425900103,-1.63223129255779
OOA,2026-01-20 13:35,5.7,0.3,77.9,80.0,5.0,0.0,30.32,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-4.84,KOOA 201335Z AUTO 08005KT 10SM CLR M15/M18 A3032 RMK AO2 T11461176,M,1,-0.4368049430300487,0,-1.3579558125216595,-1.7620605067460426
OOA,2026-01-20 13:55,6.6,1.0,77.26,80.0,6.0,0.0,30.32,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-5.06,KOOA 201355Z AUTO 08006KT 10SM CLR M14/M17 A3032 RMK AO2 T11411173,M,1,-0.42872981026099827,0,-1.321938407336637,-1.614873238258145
OOA,2026-01-20 14:15,8.6,2.3,74.98,80.0,4.0,0.0,30.32,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.09,KOOA 201415Z AUTO 08004KT 10SM CLR M13/M16 A3032 RMK AO2 T11301165,M,1,-0.43658601040651496,0,-1.257515078089877,-1.7688738707690985
OOA,2026-01-20 14:35,12.2,5.0,72.31,90.0,4.0,0.0,30.32,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,4.3,KOOA 201435Z AUTO 09004KT 10SM CLR M11/M15 A3032 RMK AO2 T11101151,M,1,-0.4259639900531095,0,-1.1104620971312522,-1.5966568881075178
OOA,2026-01-20 14:55,14.0,5.7,68.97,100.0,5.0,0.0,30.32,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,5.02,KOOA 201455Z AUTO 10005KT 10SM CLR M10/M15 A3032 RMK AO2 T11011146,M,1,-0.42644989690168966,0,-1.1138459274023724,-1.3303537856723828
OOA,2026-01-20 15:15,14.5,6.0,68.4,90.0,4.0,0.0,30.32,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,6.98,KOOA 201515Z AUTO 09004KT 10SM CLR M10/M14 A3032 RMK AO2 T10971144,M,1,-0.4307398916414454,0,-1.092591925513778,-1.480176749990129
OOA,2026-01-20 15:35,15.8,7.0,67.64,100.0,5.0,0.0,30.32,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,7.16,KOOA 201535Z AUTO 10005KT 10SM CLR M09/M14 A3032 RMK AO2 T10901139,M,1,-0.42606064113717257,0,-1.0397388776574106,-1.2707709287946052
OOA,2026-01-20 15:55,17.0,7.5,65.68,110.0,4.0,0.0,30.33,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,9.9,KOOA 201555Z AUTO 11004KT 10SM CLR M08/M14 A3033 RMK AO2 T10831136,M,1,-0.43328024884394234,0,-1.0472946964842025,-1.2821606640335734
OOA,2026-01-20 16:15,18.3,8.2,64.09,110.0,4.0,0.0,30.33,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,11.42,KOOA 201615Z AUTO 11004KT 10SM CLR M08/M13 A3033 RMK AO2 T10761132,M,1,-0.4374527892541108,0,-1.0173732921348393,-1.2278809753466082
OOA,2026-01-20 16:35,19.2,8.4,62.22,110.0,4.0,0.0,30.32,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,12.47,KOOA 201635Z AUTO 11004KT 10SM CLR M07/M13 A3032 RMK AO2 T10711131,M,1,-0.43815973030867594,0,-1.008115969724532,-1.171308675859971
OOA,2026-01-20 16:55,19.8,8.6,61.2,130.0,3.0,0.0,30.32,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,14.74,KOOA 201655Z AUTO 13003KT 10SM CLR M07/M13 A3032 RMK AO2 T10681130,M,1,-0.4399709067517635,0,-1.01082060810079,-1.1541040138555145
OOA,2026-01-20 17:15,20.5,8.8,59.93,130.0,5.0,0.0,30.32,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,12.74,KOOA 201715Z AUTO 13005KT 10SM CLR M06/M13 A3032 RMK AO2 T10641129,M,1,-0.4379647213510135,0,-1.0176104066976266,-0.8822760464985888
OOA,2026-01-20 17:35,22.0,10.4,60.42,170.0,6.0,0.0,30.3,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,13.49,KOOA 201735Z AUTO 17006KT 10SM CLR M06/M12 A3030 RMK AO2 T10561120,M,1,-0.4249733261254251,0,-0.8853690181248312,-0.5240190021891491
OOA,2026-01-20 17:55,21.7,10.0,60.11,170.0,6.0,0.0,30.28,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,13.13,KOOA 201755Z AUTO 17006KT 10SM CLR M06/M12 A3028 RMK AO2 T10571122 11056 21147,M,1,-0.42555771316914437,0,-0.8827571501040755,-0.5139338721764023
OOA,2026-01-20 18:15,22.5,10.6,59.69,180.0,4.0,0.0,30.28,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,16.33,KOOA 201815Z AUTO 18004KT 10SM CLR M05/M12 A3028 RMK AO2 T10531119,M,1,-0.4285929365449809,0,-0.842475920154132,-0.6736342170566563
OOA,2026-01-20 18:35,23.0,10.6,58.44,160.0,4.0,0.0,30.26,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,16.91,KOOA 201835Z AUTO 16004KT 10SM CLR M05/M12 A3026 RMK AO2 T10491119,M,1,-0.4332080025984868,0,-0.8129085157687893,-0.7358071451890851
OOA,2026-01-20 18:55,24.0,10.8,56.54,190.0,4.0,0.0,30.25,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,18.08,KOOA 201855Z AUTO 19004KT 10SM CLR M04/M12 A3025 RMK AO2 T10451118,M,1,-0.4232322696676667,0,-0.8138864789326016,-0.5199947409326708
OOA,2026-01-20 19:15,24.8,11.0,55.17,160.0,4.0,0.0,30.24,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.01,KOOA 201915Z AUTO 16004KT 10SM CLR M04/M12 A3024 RMK AO2 T10401116,M,1,-0.433103580700429,0,-0.7828500366014325,-0.6319093366773304
OOA,2026-01-20 19:35,25.7,11.3,53.86,170.0,4.0,0.0,30.22,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,20.06,KOOA 201935Z AUTO 17004KT 10SM CLR M03/M11 A3022 RMK AO2 T10351115,M,1,-0.4316938159145187,0,-0.743619494288816,-0.5282862316631053
OOA,2026-01-20 19:55,27.0,11.5,51.49,180.0,5.0,0.0,30.2,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,20.46,KOOA 201955Z AUTO 18005KT 10SM CLR M03/M11 A3020 RMK AO2 T10281114,M,1,-0.4294434527056984,0,-0.7233021837899827,-0.28058231838276365
OOA,2026-01-20 20:15,28.4,11.7,49.04,170.0,9.0,0.0,30.19,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.04,KOOA 202015Z AUTO 17009KT 10SM CLR M02/M11 A3019 RMK AO2 T10201113,M,1,-0.4310049310597548,0,-0.7200289731866549,0.213186587157148
OOA,2026-01-20 20:35,28.0,10.8,47.9,170.0,7.0,0.0,30.19,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.9,KOOA 202035Z AUTO 17007KT 10SM CLR M02/M12 A3019 RMK AO2 T10231118,M,1,-0.436510578684185,0,-0.7858726415892059,-0.01001695680920716
OOA,2026-01-20 20:55,28.2,11.3,48.58,180.0,8.0,0.0,30.18,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.43,KOOA 202055Z AUTO 18008KT 10SM CLR M02/M11 A3018 RMK AO2 T10211115,M,1,-0.4348672086264162,0,-0.7357339887527192,0.15725114681982663
OOA,2026-01-20 21:15,28.4,11.7,49.04,170.0,10.0,0.0,30.17,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,18.45,KOOA 202115Z AUTO 17010KT 10SM CLR M02/M11 A3017 RMK AO2 T10201113,M,1,-0.43452990331065316,0,-0.6891141822908357,0.34126395248241964
OOA,2026-01-20 21:35,29.0,12.0,48.49,170.0,8.0,0.0,30.17,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,20.42,KOOA 202135Z AUTO 17008KT 10SM CLR M02/M11 A3017 RMK AO2 T10171112,M,1,-0.4389524444423417,0,-0.664867265425016,0.12728956333959104
OOA,2026-01-20 21:55,29.0,12.2,48.92,150.0,7.0,0.0,30.16,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.12,KOOA 202155Z AUTO 15007KT 10SM CLR M02/M11 A3016 RMK AO2 T10161110,M,1,-0.4412035747927172,0,-0.6183562072227136,-0.09741322981224025
OOA,2026-01-20 22:15,29.3,13.3,50.73,170.0,6.0,0.0,30.15,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,22.28,KOOA 202215Z AUTO 17006KT 10SM CLR M01/M10 A3015 RMK AO2 T10151104,M,1,-0.43337691923275573,0,-0.5141620669616763,-0.13093121564566884
OOA,2026-01-20 22:35,29.3,13.3,50.73,170.0,7.0,0.0,30.14,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.49,KOOA 202235Z AUTO 17007KT 10SM CLR M01/M10 A3014 RMK AO2 T10151104,M,1,-0.43182614832945093,0,-0.5003816451853453,-0.008067579629340073
OOA,2026-01-20 22:55,29.0,13.6,52.04,170.0,7.0,0.0,30.12,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.12,KOOA 202255Z AUTO 17007KT 10SM CLR M02/M10 A3012 RMK AO2 T10171102,M,1,-0.4265912786880853,0,-0.43412727589903805,-0.02652539110228293
OOA,2026-01-20 23:15,28.4,14.4,55.24,150.0,6.0,0.0,30.11,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.19,KOOA 202315Z AUTO 15006KT 10SM CLR M02/M10 A3011 RMK AO2 T10201098,M,1,-0.4249865299151284,0,-0.31996075315097916,-0.3119498277745508
OOA,2026-01-20 23:35,28.0,15.8,59.69,140.0,6.0,0.0,30.11,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,20.71,KOOA 202335Z AUTO 14006KT 10SM CLR M02/M09 A3011 RMK AO2 T10221090,M,1,-0.4258495876964962,0,-0.17251675866359945,-0.4512722443268819
OOA,2026-01-21 09:15,23.4,18.0,79.48,310.0,6.0,0.0,30.02,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,15.17,KOOA 210915Z AUTO 31006KT 10SM CLR M05/M08 A3002 RMK AO2 T10481077,M,1,-0.39985468628195486,0,0.3095776858781163,0.037609179306520156
OOA,2026-01-21 09:35,23.5,18.5,80.87,300.0,7.0,0.0,30.02,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,14.42,KOOA 210935Z AUTO 30007KT 10SM CLR M05/M07 A3002 RMK AO2 T10471075,M,1,-0.39915465402800554,0,0.3651958800852355,0.0794240746082852
OOA,2026-01-21 09:55,24.0,19.0,80.91,290.0,5.0,0.0,30.01,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,16.89,KOOA 210955Z AUTO 29005KT 10SM CLR M04/M07 A3001 RMK AO2 T10451073,M,1,-0.40164692751404896,0,0.4287357973929237,-0.19388508509329297
OOA,2026-01-21 10:15,23.5,19.0,82.63,300.0,4.0,0.0,30.01,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,17.49,KOOA 211015Z AUTO 30004KT 10SM CLR M05/M07 A3001 RMK AO2 T10471073,M,1,-0.4125968340973381,0,0.45265800579868626,-0.30056035639916384
OOA,2026-01-21 10:35,23.0,18.5,82.59,280.0,5.0,0.0,30.02,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,15.71,KOOA 211035Z AUTO 28005KT 10SM CLR M05/M07 A3002 RMK AO2 T10511075,M,1,-0.40353909029368995,0,0.40544131442090553,-0.3020379860667865
OOA,2026-01-21 10:55,20.3,17.2,87.54,280.0,8.0,0.0,30.02,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,9.7,KOOA 211055Z AUTO 28008KT 10SM CLR M06/M08 A3002 RMK AO2 T10651082,M,1,-0.40838649958272966,0,0.3789470069403611,-0.09350809636024357
OOA,2026-01-21 11:15,18.7,16.0,88.99,290.0,8.0,0.0,30.02,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,7.73,KOOA 211115Z AUTO 29008KT 10SM CLR M07/M09 A3002 RMK AO2 T10741089,M,1,-0.4160599639679511,0,0.31381348112740043,-0.09957130434519855
OOA,2026-01-21 11:35,17.8,15.4,90.12,290.0,6.0,0.0,30.0,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,8.43,KOOA 211135Z AUTO 29006KT 10SM CLR M08/M09 A3000 RMK AO2 T10791092,M,1,-0.4223270189453468,0,0.33086141069240127,-0.3631457240331276
